"room_id","survey_id","host_id","room_type","country","city","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","bathrooms","price","minstay","name","last_modified","latitude","longitude","location","predicted_price","price_per_bedroom","normalized_price_per_bedroom","avg_price_per_bedroom"
10276926,1363,1499929,"Private room",NA,"Zurich",NA,"Kreis 5",24,5,2,1,NA,84,NA,"Room in creative Zurich district 5","2017-06-22 19:55:15.911270",47.386026,8.525092,"0101000020E610000050C8CEDBD80C2140EEB3CA4C69B14740",94.2669967550105,1.01847863895631,0.435294117647059,1.08787573099284
12860185,1363,70291646,"Private room",NA,"Zurich",NA,"Kreis 1",21,4.5,1,1,NA,95,NA,"Wake up in the heart of the Oldtown","2017-06-22 19:55:15.901459",47.373302,8.541766,"0101000020E6100000632B685A6215214005C4245CC8AF4740",94.2669967550105,1.15185084167677,0.5,1.34136192073295
3747128,1363,19167984,"Private room",NA,"Zurich",NA,"Kreis 9",73,5,2,1,NA,98,NA,"Room with balcony in a penthouse","2017-06-22 19:55:15.896820",47.381521,8.497088,"0101000020E6100000D5777E5182FE20405DDE1CAED5B04740",94.2669967550105,1.18822507878236,0.517647058823529,0.796865231405628
8189215,1363,37219401,"Private room",NA,"Zurich",NA,"Kreis 10",38,5,2,1,NA,94,NA,"Stadt, Land, Fluss,Bad","2017-06-22 19:55:15.893477",47.411592,8.481265,"0101000020E61000003C6BB75D68F62040CAA5F10BAFB44740",94.2669967550105,1.13972609597491,0.494117647058824,0.855560213272917
5771587,1363,29942579,"Private room",NA,"Zurich",NA,"Kreis 3",41,4.5,2,1,NA,94,NA,"Room with Balcony in City Center","2017-06-22 19:55:15.885867",47.369441,8.520709,"0101000020E61000003A77BB5E9A0A21409966BAD749AF4740",94.2669967550105,1.13972609597491,0.494117647058824,0.958496967772351
17267089,1363,116414518,"Private room",NA,"Zurich",NA,"Kreis 11",10,5,2,1,NA,85,NA,"Privat Room with your own Bathroom","2017-06-22 19:55:14.591553",47.41913,8.553814,"0101000020E6100000462234828D1B2140E162450DA6B54740",94.2669967550105,1.03060338465817,0.441176470588235,0.874852422750352
16329538,1363,106885499,"Private room",NA,"Zurich",NA,"Kreis 6",31,5,2,1,NA,99,NA,"Cozy private room with en-suite bathroom","2017-06-22 19:55:14.588931",47.378948,8.546783,"0101000020E61000007D04FEF0F31721403B71395E81B04740",94.2669967550105,1.20034982448422,0.523529411764706,0.93380865951242
9229424,1363,40667302,"Private room",NA,"Zurich",NA,"Kreis 7",7,4.5,1,1,NA,84,NA,"Room 2","2017-06-22 19:55:14.585410",47.378304,8.558814,"0101000020E610000009185DDE1C1E214016F9F5436CB04740",94.2669967550105,1.01847863895631,0.435294117647059,1.04123797875998
6138873,1363,31846248,"Private room",NA,"Zurich",NA,"Kreis 6",19,4.5,1,1,NA,84,NA,"BnB a dä goetzstrass Zürich","2017-06-22 19:55:14.583262",47.389449,8.545557,"0101000020E61000002F35423F53172140DE3AFF76D9B14740",94.2669967550105,1.01847863895631,0.435294117647059,0.93380865951242
13372415,1363,1141101,"Private room",NA,"Zurich",NA,"Kreis 6",34,5,2,1,NA,83,NA,"Modern Design Town-House centrally located","2017-06-22 19:55:14.581063",47.391822,8.538364,"0101000020E6100000FFAF3A72A413214039ED293927B24740",94.2669967550105,1.00635389325444,0.429411764705882,0.93380865951242
13972315,1363,83314223,"Private room",NA,"Zurich",NA,"Kreis 4",17,4.5,2,1,NA,84,NA,"centrally located appartment","2017-06-22 19:55:14.575589",47.381094,8.527071,"0101000020E61000000C570740DC0D2140D5592DB0C7B04740",94.2669967550105,1.01847863895631,0.435294117647059,1.0475354856734
18845736,1363,22529176,"Private room",NA,"Zurich",NA,"Kreis 2",0,0,2,1,NA,84,NA,"Zimmer in Zürich, zentral, hell und ruhig","2017-06-22 19:55:14.573300",47.358795,8.526454,"0101000020E61000005FB2F1608B0D2140F27B9BFEECAD4740",94.2669967550105,1.01847863895631,0.435294117647059,1.01930259240926
16969928,1363,113516235,"Private room",NA,"Zurich",NA,"Kreis 11",1,0,1,1,NA,101,NA,"Furnished room with separate bathroom in community","2017-06-22 19:55:14.569379",47.422603,8.503369,"0101000020E6100000F4A3E194B90121408318E8DA17B64740",94.2669967550105,1.22459931588794,0.535294117647059,0.874852422750352
1812239,1363,9494584,"Private room",NA,"Zurich",NA,"Kreis 8",16,5,2,1,NA,94,NA,"Room close to opera & lake","2017-06-22 19:55:14.566379",47.364628,8.548844,"0101000020E61000002F36AD14021921405B9A5B21ACAE4740",94.2669967550105,1.13972609597491,0.494117647058824,1.15787197389607
15793758,1363,102179464,"Private room",NA,"Zurich",NA,"Kreis 7",1,0,2,1,NA,95,NA,"Kosher BnB","2017-06-22 19:55:14.563903",47.378623,8.567203,"0101000020E6100000DC627E6E68222140B741EDB776B04740",94.2669967550105,1.15185084167677,0.5,1.04123797875998
1962016,1363,9175734,"Private room",NA,"Zurich",NA,"Kreis 9",32,5,4,1,NA,95,NA,"A spacious space","2017-06-22 19:55:14.560833",47.380154,8.498083,"0101000020E61000001B6327BC04FF2040C7B8E2E2A8B04740",94.2669967550105,1.15185084167677,0.5,0.796865231405628
16309150,1363,106717308,"Private room",NA,"Zurich",NA,"Kreis 6",0,0,2,1,NA,95,NA,"Accademia Apartments - furnished living","2017-06-22 19:55:14.558483",47.395495,8.544768,"0101000020E61000008DD0CFD4EB162140A25D85949FB24740",94.2669967550105,1.15185084167677,0.5,0.93380865951242
17568256,1363,35463626,"Private room",NA,"Zurich",NA,"Kreis 10",2,0,2,1,NA,99,NA,"Lake View in the Happy House","2017-06-22 19:55:14.556184",47.398923,8.530517,"0101000020E6100000AEF199EC9F0F2140A54FABE80FB34740",94.2669967550105,1.20034982448422,0.523529411764706,0.855560213272917
17900513,1363,16436478,"Private room",NA,"Zurich",NA,"Kreis 7",7,5,2,1,NA,83,NA,"Convenient & quiet room 5 minutes from the lake","2017-06-22 19:55:14.553568",47.366658,8.558971,"0101000020E610000028D36872311E21408C683BA6EEAE4740",94.2669967550105,1.00635389325444,0.429411764705882,1.04123797875998
14096991,1363,15662937,"Private room",NA,"Zurich",NA,"Kreis 7",1,0,2,1,NA,84,NA,"The Toblerflat","2017-06-22 19:55:14.550959",47.380233,8.558737,"0101000020E61000005C21ACC6121E214013EE9579ABB04740",94.2669967550105,1.01847863895631,0.435294117647059,1.04123797875998
18846997,1363,51349987,"Private room",NA,"Zurich",NA,"Kreis 1",0,0,1,1,NA,84,NA,"25m2 grosses Schlafzimmer, möbliert","2017-06-22 19:55:14.548517",47.368793,8.536777,"0101000020E6100000707D586FD412214032FFE89B34AF4740",94.2669967550105,1.01847863895631,0.435294117647059,1.34136192073295
18941301,1363,132045430,"Private room",NA,"Zurich",NA,"Kreis 10",1,0,2,1,NA,84,NA,"Great location in Zürich","2017-06-22 19:55:14.545596",47.396213,8.530421,"0101000020E610000026396057930F214002A08A1BB7B24740",94.2669967550105,1.01847863895631,0.435294117647059,0.855560213272917
1638930,1363,8699600,"Private room",NA,"Zurich",NA,"Kreis 5",107,5,1,1,NA,84,NA,"Private room in center of Zurich","2017-06-22 19:55:12.488678",47.384349,8.531542,"0101000020E61000009FE6E445261021400AA0185932B14740",94.2669967550105,1.01847863895631,0.435294117647059,1.08787573099284
18351598,1363,81605276,"Private room",NA,"Zurich",NA,"Kreis 1",0,0,1,1,NA,93,NA,"Near Banhofstrasse","2017-06-22 19:55:12.486480",47.372673,8.542988,"0101000020E6100000AB3DEC8502162140158DB5BFB3AF4740",94.2669967550105,1.12760135027305,0.488235294117647,1.34136192073295
256635,1363,1219996,"Private room",NA,"Zurich",NA,"Kreis 4",24,4.5,1,1,NA,95,NA,"C. Blue Room (Single)","2017-06-22 19:55:12.483544",47.378739,8.523055,"0101000020E6100000C0046EDDCD0B2140215C01857AB04740",94.2669967550105,1.15185084167677,0.5,1.0475354856734
15285296,1363,3728425,"Private room",NA,"Zurich",NA,"Kreis 4",39,5,2,1,NA,90,NA,"Charming & comfortable flat in downtown Zürich.","2017-06-22 19:55:12.480763",47.376385,8.530301,"0101000020E61000007B12D89C830F21403CDA38622DB04740",94.2669967550105,1.09122711316747,0.470588235294118,1.0475354856734
9934015,1363,51060139,"Private room",NA,"Zurich",NA,"Kreis 10",4,4.5,2,1,NA,101,NA,"Large room a great view!","2017-06-22 19:55:12.477992",47.394631,8.521849,"0101000020E61000008EE6C8CA2F0B21406F7EC34483B24740",94.2669967550105,1.22459931588794,0.535294117647059,0.855560213272917
816887,1363,1155866,"Private room",NA,"Zurich",NA,"Kreis 2",21,5,3,1,NA,90,NA,"Bedroom Overlooling Lake Zürich","2017-06-22 19:55:12.474944",47.336025,8.540939,"0101000020E61000000B43E4F4F5142140B7D100DE02AB4740",94.2669967550105,1.09122711316747,0.470588235294118,1.01930259240926
6540977,1363,15652472,"Private room",NA,"Zurich",NA,"Kreis 3",10,4,3,1,NA,98,NA,"Beautiful large bedroom in Zurich","2017-06-22 19:55:12.470415",47.360396,8.523021,"0101000020E6100000103E9468C90B2140FBCDC47421AE4740",94.2669967550105,1.18822507878236,0.517647058823529,0.958496967772351
5168542,1363,22404783,"Private room",NA,"Zurich",NA,"Kreis 7",113,5,2,1,NA,83,NA,"Zwei Einzelbetten Top of Zurich","2017-06-22 19:55:12.467997",47.356305,8.598963,"0101000020E610000031074147AB3221405D33F9669BAD4740",94.2669967550105,1.00635389325444,0.429411764705882,1.04123797875998
12567085,1363,38757909,"Private room",NA,"Zurich",NA,"Kreis 4",63,4.5,2,1,NA,84,NA,"Luxury flat with panoramic views","2017-06-22 19:55:12.464998",47.377453,8.533053,"0101000020E6100000C311A452EC1021407863416150B04740",94.2669967550105,1.01847863895631,0.435294117647059,1.0475354856734
18573460,1363,28413756,"Private room",NA,"Zurich",NA,"Kreis 6",3,5,2,1,NA,83,NA,"Fabulous room in a loft apartment!","2017-06-22 19:55:12.460275",47.391986,8.54028,"0101000020E6100000A25D85949F142140B43EE5982CB24740",94.2669967550105,1.00635389325444,0.429411764705882,0.93380865951242
19174429,1363,13365928,"Private room",NA,"Zurich",NA,"Kreis 2",1,0,2,1,NA,90,NA,"Room in the heart of Zürich","2017-06-22 19:55:12.455763",47.36149,8.527478,"0101000020E61000000FB8AE98110E214060EAE74D45AE4740",94.2669967550105,1.09122711316747,0.470588235294118,1.01930259240926
15157960,1363,94601949,"Private room",NA,"Zurich",NA,"Kreis 7",30,5,3,1,NA,103,NA,"Judy's B&B@Zuerichberg!","2017-06-22 19:55:12.453448",47.383182,8.56167,"0101000020E6100000E449D235931F21403B35971B0CB14740",94.2669967550105,1.24884880729166,0.547058823529412,1.04123797875998
18280177,1363,3988843,"Private room",NA,"Zurich",NA,"Kreis 6",9,5,2,1,NA,84,NA,"Gorgeous home in Zurich","2017-06-22 19:55:12.450343",47.390707,8.537837,"0101000020E610000052280B5F5F132140BDA8DDAF02B24740",94.2669967550105,1.01847863895631,0.435294117647059,0.93380865951242
9358301,1363,48564459,"Private room",NA,"Zurich",NA,"Kreis 6",32,4.5,2,1,NA,90,NA,"Spacious room with balcony","2017-06-22 19:55:12.448044",47.389894,8.537139,"0101000020E6100000F2CF0CE2031321400C74ED0BE8B14740",94.2669967550105,1.09122711316747,0.470588235294118,0.93380865951242
6604700,1363,34557531,"Private room",NA,"Zurich",NA,"Kreis 5",182,4.5,1,1,NA,95,NA,"5 min. from Zurich Main Station","2017-06-22 19:55:12.442771",47.382012,8.531771,"0101000020E610000025ECDB4944102140FC56EBC4E5B04740",94.2669967550105,1.15185084167677,0.5,1.08787573099284
2425170,1363,10073281,"Private room",NA,"Zurich",NA,"Kreis 5",361,4.5,2,1,NA,99,NA,"A room at Zurich HB and city center","2017-06-22 19:55:12.439384",47.380203,8.537653,"0101000020E61000004D31074147132140A96BED7DAAB04740",94.2669967550105,1.20034982448422,0.523529411764706,1.08787573099284
2911517,1363,9078057,"Private room",NA,"Zurich",NA,"Kreis 4",34,4.5,2,1,NA,69,NA,"APP IN THE CITY CENTER, HIPSTER AND TRENDY KREIS 5","2017-06-22 19:55:07.942026",47.382559,8.526606,"0101000020E610000037C1374D9F0D21402EE57CB1F7B04740",94.2669967550105,0.836607453428394,0.347058823529412,1.0475354856734
18139099,1363,906614,"Private room",NA,"Zurich",NA,"Kreis 4",2,0,2,1,NA,69,NA,"Bright and calm room in the heart of Zurich","2017-06-22 19:55:05.680627",47.378779,8.524053,"0101000020E6100000CBBDC0AC500C2140AFB48CD47BB04740",94.2669967550105,0.836607453428394,0.347058823529412,1.0475354856734
8693367,1363,28804123,"Private room",NA,"Zurich",NA,"Kreis 3",15,4.5,4,1,NA,64,NA,"Shopping Mall: private room","2017-06-22 19:55:01.705569",47.357414,8.519061,"0101000020E61000001442075DC2092140F790F0BDBFAD4740",94.2669967550105,0.77598372491909,0.317647058823529,0.958496967772351
1577670,1363,2462991,"Private room",NA,"Zurich",NA,"Kreis 3",8,4.5,2,1,NA,74,NA,"Large light double room in Zurich","2017-06-22 19:55:01.695362",47.372403,8.511295,"0101000020E610000076374F75C805214055F7C8E6AAAF4740",94.2669967550105,0.897231181937698,0.376470588235294,0.958496967772351
17649712,1363,119947257,"Private room",NA,"Zurich",NA,"Kreis 3",2,0,2,1,NA,69,NA,"Cosy, Renovated, Kitchen, Balcony","2017-06-22 19:55:01.672611",47.357298,8.519095,"0101000020E6100000C408E1D1C60921408E76DCF0BBAD4740",94.2669967550105,0.836607453428394,0.347058823529412,0.958496967772351
9000288,1363,47005467,"Private room",NA,"Zurich",NA,"Kreis 3",0,0,2,1,NA,79,NA,"Room close to Zurich centre","2017-06-22 19:54:56.567199",47.369172,8.503835,"0101000020E61000000B293FA9F6012140A94C310741AF4740",94.2669967550105,0.957854910447001,0.405882352941176,0.958496967772351
14971801,1363,73256517,"Private room",NA,"Zurich",NA,"Kreis 4",7,4.5,2,1,NA,68,NA,"Schoenes Privatzimmer im Szenevirtel Zuerich","2017-06-22 19:54:53.548241",47.380284,8.527864,"0101000020E6100000B378B130440E214096986725ADB04740",94.2669967550105,0.824482707726533,0.341176470588235,1.0475354856734
11163579,1363,58067503,"Private room",NA,"Zurich",NA,"Kreis 7",0,0,1,1,NA,73,NA,"Zürichberg Jugendstil","2017-06-22 19:54:53.537355",47.3764,8.555995,"0101000020E6100000A27A6B60AB1C2140711B0DE02DB04740",94.2669967550105,0.885106436235837,0.370588235294118,1.04123797875998
9115240,1363,5924380,"Private room",NA,"Zurich",NA,"Kreis 7",0,0,2,1,NA,78,NA,"Cozy room in beautiful flat","2017-06-22 19:54:52.076437",47.355929,8.59112,"0101000020E6100000E605D847A72E21405859DB148FAD4740",94.2669967550105,0.945730164745141,0.4,1.04123797875998
15266964,1363,54999955,"Private room",NA,"Zurich",NA,"Kreis 8",2,0,1,1,NA,63,NA,"StudentBoysRoomSurfingZurichCityTop","2017-06-22 19:54:50.508782",47.358884,8.552529,"0101000020E6100000E42EC214E51A2140628731E9EFAD4740",94.2669967550105,0.763858979217229,0.311764705882353,1.15787197389607
7357998,1363,3349878,"Private room",NA,"Zurich",NA,"Kreis 2",2,0,2,1,NA,75,NA,"Room in an apartment with lakeview","2017-06-22 19:54:50.502555",47.350519,8.529649,"0101000020E6100000DCB75A272E0F214035D07CCEDDAC4740",94.2669967550105,0.909355927639558,0.382352941176471,1.01930259240926
13543435,1363,34415240,"Private room",NA,"Zurich",NA,"Kreis 8",0,0,2,1,NA,64,NA,"Double bedroom in charming flat close to lake","2017-06-22 19:54:48.820294",47.35517,8.555899,"0101000020E61000001AC231CB9E1C21409A42E73576AD4740",94.2669967550105,0.77598372491909,0.317647058823529,1.15787197389607
5056275,1363,15228741,"Private room",NA,"Zurich",NA,"Kreis 8",54,5,2,1,NA,67,NA,"Cosy room in a great area ","2017-06-22 19:54:48.802789",47.359706,8.559739,"0101000020E61000006C97361C961E21406616A1D80AAE4740",94.2669967550105,0.812357962024672,0.335294117647059,1.15787197389607
14564565,1363,21012071,"Private room",NA,"Zurich",NA,"Kreis 2",59,5,2,1,NA,79,NA,"Cozy room with big garden in city of Zurich","2017-06-22 19:54:44.595096",47.348279,8.528205,"0101000020E6100000D82AC1E2700E21401971016894AC4740",94.2669967550105,0.957854910447001,0.405882352941176,1.01930259240926
15780977,1363,102070638,"Private room",NA,"Zurich",NA,"Kreis 8",5,4.5,2,1,NA,73,NA,"Lovely room in beautiful surroundings, peaceful.","2017-06-22 19:54:44.586815",47.358892,8.566417,"0101000020E6100000FFCBB56801222140E4654D2CF0AD4740",94.2669967550105,0.885106436235837,0.370588235294118,1.15787197389607
1108021,1363,6083860,"Private room",NA,"Zurich",NA,"Kreis 7",79,5,1,1,NA,69,NA,"spacious, quiet & central room","2017-06-22 19:54:44.574664",47.36481,8.55589,"0101000020E6100000CD58349D9D1C21407BA01518B2AE4740",94.2669967550105,0.836607453428394,0.347058823529412,1.04123797875998
16935482,1363,5058440,"Private room",NA,"Zurich",NA,"Kreis 5",0,0,2,1,NA,64,NA,"COSY FLAT & BEDROON NEXT TO LIMMATPLATZ & ZRH HB","2017-06-22 19:54:43.477562",47.381757,8.533141,"0101000020E610000040506EDBF71021407102D369DDB04740",94.2669967550105,0.77598372491909,0.317647058823529,1.08787573099284
16358506,1363,50348083,"Private room",NA,"Zurich",NA,"Kreis 4",5,3.5,2,1,NA,69,NA,"Swiss Star Marc Aurel - Double Room #2","2017-06-22 19:54:43.475099",47.378636,8.509532,"0101000020E6100000EC87D860E10421404C8BFA2477B04740",94.2669967550105,0.836607453428394,0.347058823529412,1.0475354856734
16197466,1363,50348083,"Private room",NA,"Zurich",NA,"Kreis 11",0,0,2,1,NA,74,NA,"Swiss Star Tower - Studio #01","2017-06-22 19:54:43.472997",47.413133,8.547845,"0101000020E6100000E38DCC237F182140FEF2C98AE1B44740",94.2669967550105,0.897231181937698,0.376470588235294,0.874852422750352
10095683,1363,1140206,"Private room",NA,"Zurich",NA,"Kreis 10",3,4.5,2,1,NA,82,NA,"Cosy flat on top location in Zurich","2017-06-22 19:54:43.470747",47.406793,8.493552,"0101000020E610000033C005D9B2FC2040F19E03CB11B44740",94.2669967550105,0.994229147552584,0.423529411764706,0.855560213272917
13776736,1363,8731744,"Private room",NA,"Zurich",NA,"Kreis 4",2,0,2,1,NA,69,NA,"❁✿❉Very central Zurich Rooms︎✩✺❀","2017-06-22 19:54:43.467862",47.37926,8.52917,"0101000020E6100000740CC85EEF0E21402A5778978BB04740",94.2669967550105,0.836607453428394,0.347058823529412,1.0475354856734
17559920,1363,117507540,"Private room",NA,"Zurich",NA,"Kreis 11",0,0,4,1,NA,71,NA,"Quadruple room 4","2017-06-22 19:54:41.808897",47.417369,8.506653,"0101000020E610000030D7A205680321409FAEEE586CB54740",94.2669967550105,0.860856944832115,0.358823529411765,0.874852422750352
12442581,1363,41245088,"Private room",NA,"Zurich",NA,"Kreis 3",0,0,1,1,NA,64,NA,"bright spacious room – top location","2017-06-22 19:54:41.800726",47.378572,8.509162,"0101000020E61000005EBBB4E1B004214035971B0C75B04740",94.2669967550105,0.77598372491909,0.317647058823529,0.958496967772351
3869740,1363,17789684,"Private room",NA,"Zurich",NA,"Kreis 10",8,5,2,1,NA,76,NA,"Modern & cozy flat ideally located!","2017-06-22 19:54:40.142217",47.391006,8.533863,"0101000020E6100000C216BB7D5611214017450F7C0CB24740",94.2669967550105,0.921480673341419,0.388235294117647,0.855560213272917
6955883,1363,9176822,"Private room",NA,"Zurich",NA,"Kreis 3",3,4.5,2,1,NA,79,NA,"Big room at Lochergut","2017-06-22 19:54:39.121284",47.374769,8.515875,"0101000020E6100000E3A59BC420082140FE463B6EF8AF4740",94.2669967550105,0.957854910447001,0.405882352941176,0.958496967772351
8315624,1363,15931014,"Private room",NA,"Zurich",NA,"Kreis 4",20,5,2,1,NA,80,NA,"This is the place to be!","2017-06-22 19:54:39.115793",47.378174,8.528869,"0101000020E610000088BCE5EAC70E21404819710168B04740",94.2669967550105,0.969979656148862,0.411764705882353,1.0475354856734
8486309,1363,32314043,"Private room",NA,"Zurich",NA,"Kreis 5",18,4.5,2,1,NA,74,NA,"Nice bedroom in Zürich center!","2017-06-22 19:54:37.397695",47.389062,8.522407,"0101000020E6100000276728EE780B2140E50E9BC8CCB14740",94.2669967550105,0.897231181937698,0.376470588235294,1.08787573099284
15431964,1363,24570883,"Private room",NA,"Zurich",NA,"Kreis 10",0,0,1,1,NA,74,NA,"Private Room in Lovely Shared Flat close to Center","2017-06-22 19:54:36.492929",47.394346,8.524132,"0101000020E6100000FB928D075B0C21407AA702EE79B24740",94.2669967550105,0.897231181937698,0.376470588235294,0.855560213272917
18290153,1363,4151482,"Private room",NA,"Zurich",NA,"Kreis 4",0,0,1,1,NA,64,NA,"Nice room in a central and great area  in Zurich","2017-06-22 19:54:36.488671",47.378666,8.512131,"0101000020E61000001A89D00836062140B70DA32078B04740",94.2669967550105,0.77598372491909,0.317647058823529,1.0475354856734
1040893,1363,5692104,"Private room",NA,"Zurich",NA,"Kreis 4",43,5,2,1,NA,69,NA,"Cozy room in central Zurich","2017-06-22 19:54:35.457635",47.378022,8.531713,"0101000020E610000052B7B3AF3C10214092955F0663B04740",94.2669967550105,0.836607453428394,0.347058823529412,1.0475354856734
13827947,1363,587356,"Private room",NA,"Zurich",NA,"Kreis 5",1,0,2,1,NA,82,NA,"Spacious bedroom in trendy Zurich","2017-06-22 19:54:32.654155",47.386305,8.515603,"0101000020E61000006170CD1DFD07214001A4367172B14740",94.2669967550105,0.994229147552584,0.423529411764706,1.08787573099284
44071,1363,192979,"Private room",NA,"Zurich",NA,"Kreis 9",76,5,2,1,NA,74,NA,"At Home Abroad:  Double Room","2017-06-22 19:54:31.490580",47.38573,8.490325,"0101000020E610000089D2DEE00BFB2040058BC3995FB14740",94.2669967550105,0.897231181937698,0.376470588235294,0.796865231405628
576460,1363,2835584,"Private room",NA,"Zurich",NA,"Kreis 4",72,4.5,2,1,NA,79,NA,"I love to live here ... curious?","2017-06-22 19:54:31.485689",47.379371,8.52501,"0101000020E61000005B25581CCE0C214081069B3A8FB04740",94.2669967550105,0.957854910447001,0.405882352941176,1.0475354856734
5172569,1363,13576504,"Private room",NA,"Zurich",NA,"Kreis 11",18,5,2,1,NA,64,NA,"Super comfy 20m2 Room in Zürich :]","2017-06-22 19:54:31.466836",47.409856,8.526323,"0101000020E6100000E54350357A0D2140E108522976B44740",94.2669967550105,0.77598372491909,0.317647058823529,0.874852422750352
14409917,1363,17925726,"Private room",NA,"Zurich",NA,"Kreis 3",18,5,1,1,NA,74,NA,"Nice room near the center of Zurich","2017-06-22 19:54:31.462219",47.373925,8.519336,"0101000020E61000005A457F68E609214012143FC6DCAF4740",94.2669967550105,0.897231181937698,0.376470588235294,0.958496967772351
653475,1363,2769888,"Private room",NA,"Zurich",NA,"Kreis 3",343,4.5,2,1,NA,64,NA,"URBAN :: COZY :: DESIGN :: VIEW","2017-06-22 19:54:30.463626",47.368033,8.495798,"0101000020E61000002CD8463CD9FD2040A46C91B41BAF4740",94.2669967550105,0.77598372491909,0.317647058823529,0.958496967772351
8321743,1363,43870222,"Private room",NA,"Zurich",NA,"Kreis 10",36,5,1,1,NA,74,NA,"","2017-06-22 19:54:30.458213",47.388874,8.529856,"0101000020E6100000C32D1F49490F2140E2218C9FC6B14740",94.2669967550105,0.897231181937698,0.376470588235294,0.855560213272917
16446069,1363,21224829,"Private room",NA,"Zurich",NA,"Kreis 3",3,5,2,1,NA,64,NA,"Bright room near city center","2017-06-22 19:54:30.450143",47.377462,8.509901,"0101000020E610000038656EBE11052140CBBDC0AC50B04740",94.2669967550105,0.77598372491909,0.317647058823529,0.958496967772351
13879350,1363,4936901,"Private room",NA,"Zurich",NA,"Kreis 4",13,5,2,1,NA,74,NA,"Large room in bright airy apartment central Zurich","2017-06-22 19:54:30.447528",47.376324,8.517527,"0101000020E61000000F98874CF9082140965984622BB04740",94.2669967550105,0.897231181937698,0.376470588235294,1.0475354856734
12992414,1363,21221545,"Private room",NA,"Zurich",NA,"Kreis 2",9,5,2,1,NA,45,NA,"Cozy room near the Zurisee","2017-06-22 19:52:13.368544",47.344589,8.531505,"0101000020E61000002A52616C21102140DAC70A7E1BAC4740",94.2669967550105,0.545613556583735,0.205882352941176,1.01930259240926
8966544,1363,14854927,"Private room",NA,"Zurich",NA,"Kreis 6",4,5,2,1,NA,42,NA,"Private Room in a Shared House","2017-06-22 19:52:11.494655",47.392154,8.550983,"0101000020E6100000CF4D9B711A1A21406F7F2E1A32B24740",94.2669967550105,0.509239319478153,0.188235294117647,0.93380865951242
17997888,1363,12280722,"Private room",NA,"Zurich",NA,"Kreis 9",1,0,1,1,NA,53,NA,"Altbauwohnung mit Charme in Zürich","2017-06-22 19:52:11.489537",47.376466,8.486163,"0101000020E6100000ED0C535BEAF820402907B30930B04740",94.2669967550105,0.642611522198621,0.252941176470588,0.796865231405628
13971347,1363,75072030,"Private room",NA,"Zurich",NA,"Kreis 5",24,5,1,1,NA,58,NA,"In the hip zone, quiet room to the courtyard","2017-06-22 19:52:11.486832",47.384335,8.529068,"0101000020E610000063B83A00E20E2140A5DAA7E331B14740",94.2669967550105,0.703235250707925,0.282352941176471,1.08787573099284
6021851,1363,1924518,"Private room",NA,"Zurich",NA,"Kreis 6",35,5,2,1,NA,58,NA,"Confortable Room in Nice Apartment","2017-06-22 19:52:11.484654",47.396975,8.539437,"0101000020E61000003481221631142140302AA913D0B24740",94.2669967550105,0.703235250707925,0.282352941176471,0.93380865951242
13664946,1363,13095624,"Private room",NA,"Zurich",NA,"Kreis 10",4,5,2,1,NA,47,NA,"1 Private room in a house, central in a great area","2017-06-22 19:52:11.482440",47.397578,8.525912,"0101000020E6100000DD257156440D2140F7CDFDD5E3B24740",94.2669967550105,0.569863047987457,0.217647058823529,0.855560213272917
17116679,1363,8406360,"Private room",NA,"Zurich",NA,"Kreis 11",19,5,2,1,NA,53,NA,"Private lovely room in a modern cozy apartment","2017-06-22 19:52:11.476972",47.423924,8.549729,"0101000020E61000005853591476192140A8FE412443B64740",94.2669967550105,0.642611522198621,0.252941176470588,0.874852422750352
17568975,1363,64967031,"Private room",NA,"Zurich",NA,"Kreis 7",0,0,1,1,NA,53,NA,"1 Room in top location /klusplatz","2017-06-22 19:52:11.465279",47.364501,8.563885,"0101000020E6100000F168E388B5202140FD2D01F8A7AE4740",94.2669967550105,0.642611522198621,0.252941176470588,1.04123797875998
12181727,1363,7611246,"Private room",NA,"Zurich",NA,"Kreis 10",2,0,2,1,NA,48,NA,"central 25m² room with a comfy bed","2017-06-22 19:52:11.460805",47.400211,8.491309,"0101000020E6100000FF756EDA8CFB2040EE3F321D3AB34740",94.2669967550105,0.581987793689317,0.223529411764706,0.855560213272917
19231603,1363,4502482,"Private room",NA,"Zurich",NA,"Kreis 6",0,0,1,1,NA,47,NA,"Beautiful room in Zurich center","2017-06-22 19:52:11.458506",47.389072,8.538259,"0101000020E61000002A8E03AF9613214008E57D1CCDB14740",94.2669967550105,0.569863047987457,0.217647058823529,0.93380865951242
878820,1363,2311267,"Private room",NA,"Zurich",NA,"Kreis 3",43,5,2,1,NA,55,NA,"Trendy Room in Zurich Wiedikon","2017-06-22 19:52:11.455486",47.369466,8.521123,"0101000020E6100000066344A2D00A2140F27D71A94AAF4740",94.2669967550105,0.666861013602343,0.264705882352941,0.958496967772351
889529,1363,1003566,"Private room",NA,"Zurich",NA,"Kreis 2",167,4.5,2,1,NA,57,NA,"Lovely guest-room in best location!","2017-06-22 19:52:11.451050",47.35513,8.525536,"0101000020E6100000C7BDF90D130D21400CEA5BE674AD4740",94.2669967550105,0.691110505006064,0.276470588235294,1.01930259240926
